BAIT	IP_Sample_ID	Rank	Uniq_Pep	Acc__	Num_Unique	X__Cov	Best_Disc_Score	Best_Expect_Val	Protein_MW	Species	Protein_Name
negative	hIP106-1	[141]		P60866	1	10.1	2.2	0.00032	13372.8	HOMO SAPIENS	RS20_HUMAN 40S ribosomal protein S20 
negative	hIP106-1	[142]		P62805	2	17.5	1.37	0.00043	11367.4	HOMO SAPIENS	H4_HUMAN Histone H4 
negative	hIP106-1	[143]		P98179	1	6.4	2.15	6.9e-05	17170.5	HOMO SAPIENS	RBM3_HUMAN Putative RNA-binding protein 3 
negative	hIP106-1	[144]		P62993	1	16.6	2.11	0.0017	25206.6	HOMO SAPIENS	GRB2_HUMAN Growth factor receptor-bound protein 2 
negative	hIP106-1	[145]		P62277	2	16.6	1.44	0.00014	17222.4	HOMO SAPIENS	RS13_HUMAN 40S ribosomal protein S13 
negative	hIP106-1	[146]		Q9BWU0	2	2.9	1.13	0.0079	88814.9	HOMO SAPIENS	NADAP_HUMAN Kanadaptin 
negative	hIP106-1	[147]		P35998	2	6	1.2	0.0055	48634.3	HOMO SAPIENS	PRS7_HUMAN 26S protease regulatory subunit 7 
negative	hIP106-1	[148]		O43324	1	6.9	2.08	0.00021	19810.7	HOMO SAPIENS	MCA3_HUMAN Eukaryotic translation elongation factor 1 epsilon-1 
negative	hIP106-1	[149]		P60228	2	6.5	1.17	0.003	52221.3	HOMO SAPIENS	EIF3E_HUMAN Eukaryotic translation initiation factor 3 subunit E 
negative	hIP106-1	[150]		Q86V81	1	5.4	2.03	0.00068	26888.1	HOMO SAPIENS	THOC4_HUMAN THO complex subunit 4 
negative	hIP106-1	[151]		P25789	1	3.8	2.01	3.3e-05	29484.1	HOMO SAPIENS	PSA4_HUMAN Proteasome subunit alpha type-4 
negative	hIP106-1	[152]		P62987	2	20.3	1.05	0.0014	14728.5	HOMO SAPIENS	RL40_HUMAN Ubiquitin-60S ribosomal protein L40 
negative	hIP106-1	[152-1]	1	P62979	2	18.6	0.91	0.0014	17965.1	HOMO SAPIENS	RS27A_HUMAN Ubiquitin-40S ribosomal protein S27a 
negative	hIP106-1	[152-2]	0	P0CG47	1	7	0.91	0.0014	25761.8	HOMO SAPIENS	UBB_HUMAN Polyubiquitin-B 
negative	hIP106-1	[152-3]	0	P0CG48	1	2.3	0.91	0.0014	77029.2	HOMO SAPIENS	UBC_HUMAN Polyubiquitin-C 
negative	hIP106-1	[153]		P82650	1	3.3	1.96	8.9e-05	41280.7	HOMO SAPIENS	RT22_HUMAN 28S ribosomal protein S22, mitochondrial 
negative	hIP106-1	[154]		Q8TF09	2	22.9	1.17	0.0015	10854.7	HOMO SAPIENS	DLRB2_HUMAN Dynein light chain roadblock-type 2 
negative	hIP106-1	[154-1]	0	Q9NP97	2	22.9	1.17	0.0015	10921.7	HOMO SAPIENS	DLRB1_HUMAN Dynein light chain roadblock-type 1 
negative	hIP106-1	[155]		P11908	2	11	0.99	0.0064	34769.4	HOMO SAPIENS	PRPS2_HUMAN Ribose-phosphate pyrophosphokinase 2 
negative	hIP106-1	[156]		Q9UBQ5	2	13.3	1.16	0.0024	25059.9	HOMO SAPIENS	EIF3K_HUMAN Eukaryotic translation initiation factor 3 subunit K 
negative	hIP106-1	[157]		P23246	2	3.7	0.91	0.0023	76150	HOMO SAPIENS	SFPQ_HUMAN Splicing factor, proline- and glutamine-rich 
negative	hIP106-1	[158]		P47756	1	5.1	1.78	0.00026	31350.8	HOMO SAPIENS	CAPZB_HUMAN F-actin-capping protein subunit beta 
negative	hIP106-1	[159]		P50914	1	5.6	1.74	0.00013	23432.1	HOMO SAPIENS	RL14_HUMAN 60S ribosomal protein L14 
negative	hIP106-1	[160]		Q96AV8	3	4.1	0.7	0.0039	99888.9	HOMO SAPIENS	E2F7_HUMAN Transcription factor E2F7 
negative	hIP106-1	[161]		P62304	1	17.4	1.68	6.3e-05	10803.7	HOMO SAPIENS	RUXE_HUMAN Small nuclear ribonucleoprotein E 
negative	hIP106-1	[162]		Q7Z353	2	3.9	1.26	0.00019	77206.4	HOMO SAPIENS	HDX_HUMAN Highly divergent homeobox 
negative	hIP106-1	[163]		O00487	1	4.2	1.62	0.00023	34577.4	HOMO SAPIENS	PSDE_HUMAN 26S proteasome non-ATPase regulatory subunit 14 
negative	hIP106-1	[164]		P62847	1	11.3	1.61	8.8e-05	15423.3	HOMO SAPIENS	RS24_HUMAN 40S ribosomal protein S24 
negative	hIP106-1	[165]		P27708	1	0.6	1.58	0.00082	242985.9	HOMO SAPIENS	PYR1_HUMAN CAD protein 
negative	hIP106-1	[166]		P78347	2	2	0.97	0.00082	112417.3	HOMO SAPIENS	GTF2I_HUMAN General transcription factor II-I 
negative	hIP106-1	[167]		Q9Y5V0	1	14.5	1.55	0.00013	8497.9	HOMO SAPIENS	ZN706_HUMAN Zinc finger protein 706 
negative	hIP106-1	[168]		O00571	2	3.9	0.88	0.00035	73244	HOMO SAPIENS	DDX3X_HUMAN ATP-dependent RNA helicase DDX3X 
negative	hIP106-1	[168-1]	0	O15523	1	1.8	0.66	0.0014	73154.2	HOMO SAPIENS	DDX3Y_HUMAN ATP-dependent RNA helicase DDX3Y 
negative	hIP106-1	[168-2]	0	Q9NQI0	1	1.7	0.66	0.0014	79308.2	HOMO SAPIENS	DDX4_HUMAN Probable ATP-dependent RNA helicase DDX4 
negative	hIP106-1	[169]		Q9Y4E8	2	2.9	0.84	0.0079	112420.1	HOMO SAPIENS	UBP15_HUMAN Ubiquitin carboxyl-terminal hydrolase 15 
negative	hIP106-1	[170]		P62899	1	7.2	1.43	0.0052	14463	HOMO SAPIENS	RL31_HUMAN 60S ribosomal protein L31 
negative	hIP106-1	[171]		Q96HS1	1	3.5	1.22	0.0019	32004.7	HOMO SAPIENS	PGAM5_HUMAN Serine/threonine-protein phosphatase PGAM5, mitochondrial 
negative	hIP106-1	[172]		P62750	1	8.3	1.22	0.00062	17695.2	HOMO SAPIENS	RL23A_HUMAN 60S ribosomal protein L23a 
negative	hIP106-1	[173]		decoy	1	0.8	1.12	0.00087	217955	HOMO SAPIENS	RLF_HUMAN Zinc finger protein Rlf 
negative	hIP106-1	[174]		Q13330	1	1.4	1.07	0.0022	80786.9	HOMO SAPIENS	MTA1_HUMAN Metastasis-associated protein MTA1 
negative	hIP106-1	[174-1]	0	Q9BTC8	1	1.7	1.07	0.0022	67504.3	HOMO SAPIENS	MTA3_HUMAN Metastasis-associated protein MTA3 
negative	hIP106-1	[174-2]	0	O94776	1	1.5	1.01	0.0026	75023.8	HOMO SAPIENS	MTA2_HUMAN Metastasis-associated protein MTA2 
negative	hIP106-1	[175]		P62861	1	16.9	1.03	0.00031	6647.9	HOMO SAPIENS	RS30_HUMAN 40S ribosomal protein S30 
negative	hIP106-1	[176]		P46776	1	8.8	1.02	0.0037	16561.5	HOMO SAPIENS	RL27A_HUMAN 60S ribosomal protein L27a 
negative	hIP106-1	[177]		P43686	2	5.3	0.67	0.0043	47366.7	HOMO SAPIENS	PRS6B_HUMAN 26S protease regulatory subunit 6B 
negative	hIP106-1	[178]		Q86YP4	2	3.8	0.61	0.0042	68063.3	HOMO SAPIENS	P66A_HUMAN Transcriptional repressor p66-alpha 
negative	hIP106-1	[178-1]	0	Q8WXI9	1	1.9	0.61	0.0042	65261.3	HOMO SAPIENS	P66B_HUMAN Transcriptional repressor p66-beta 
negative	hIP106-1	[179]		O43933	1	0.7	1.01	0.0011	142868.2	HOMO SAPIENS	PEX1_HUMAN Peroxisome biogenesis factor 1 
negative	hIP106-1	[180]		P62306	3	50	0.52	0.0028	9725.3	HOMO SAPIENS	RUXF_HUMAN Small nuclear ribonucleoprotein F 
negative	hIP106-1	[181]		O15294	1	1	0.95	0.0013	116925.7	HOMO SAPIENS	OGT1_HUMAN UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit 
negative	hIP106-1	[182]		Q9H0G5	1	2.2	0.93	0.0015	66390.6	HOMO SAPIENS	NSRP1_HUMAN Nuclear speckle splicing regulatory protein 1 
negative	hIP106-1	[183]		P42766	1	10.6	0.92	0.0034	14551.6	HOMO SAPIENS	RL35_HUMAN 60S ribosomal protein L35 
negative	hIP106-1	[184]		P10301	1	5	0.89	0.0026	23480.7	HOMO SAPIENS	RRAS_HUMAN Ras-related protein R-Ras 
negative	hIP106-1	[185]		Q15366	1	3.6	0.88	0.0023	38580.4	HOMO SAPIENS	PCBP2_HUMAN Poly(rC)-binding protein 2 
negative	hIP106-1	[186]		P32119	1	5.6	0.76	0.0027	21892.1	HOMO SAPIENS	PRDX2_HUMAN Peroxiredoxin-2 
negative	hIP106-1	[186-1]	0	Q06830	1	5.5	0.76	0.0027	22110.5	HOMO SAPIENS	PRDX1_HUMAN Peroxiredoxin-1 
negative	hIP106-1	[187]		P14868	1	2	0.68	0.0038	57136.7	HOMO SAPIENS	SYDC_HUMAN Aspartate--tRNA ligase, cytoplasmic 
negative	hIP106-1	[188]		decoy	1	2.3	0.68	0.0058	91515.1	HOMO SAPIENS	AT7L1_HUMAN Ataxin-7-like protein 1 
negative	hIP106-1	[189]		P11137	1	0.6	0.67	0.0055	199527.9	HOMO SAPIENS	MAP2_HUMAN Microtubule-associated protein 2 
negative	hIP106-1	[190]		Q00325	1	3.3	0.66	0.0045	40095.2	HOMO SAPIENS	MPCP_HUMAN Phosphate carrier protein, mitochondrial 
negative	hIP106-1	[191]		Q99726	1	3.1	0.65	0.0074	41945.8	HOMO SAPIENS	ZNT3_HUMAN Zinc transporter 3 
negative	hIP106-1	[192]		P14174	1	10.4	0.65	0.0025	12476.4	HOMO SAPIENS	MIF_HUMAN Macrophage migration inhibitory factor 
negative	hIP106-1	[193]		O14950	1	5.8	0.65	0.0037	19779.3	HOMO SAPIENS	ML12B_HUMAN Myosin regulatory light chain 12B 
negative	hIP106-1	[193-1]	0	P19105	1	5.8	0.65	0.0037	19794.3	HOMO SAPIENS	ML12A_HUMAN Myosin regulatory light chain 12A 
negative	hIP106-1	[194]		Q96CT7	1	5.8	0.63	0.0023	25835.4	HOMO SAPIENS	CC124_HUMAN Coiled-coil domain-containing protein 124 
negative	hIP106-1	[195]		Q86U42	1	5.6	0.62	0.0019	32749.3	HOMO SAPIENS	PABP2_HUMAN Polyadenylate-binding protein 2 
negative	hIP106-1	[196]		P07910	1	5.2	0.62	0.0063	33670.3	HOMO SAPIENS	HNRPC_HUMAN Heterogeneous nuclear ribonucleoproteins C1/C2 
negative	hIP106-1	[197]		Q5T5U3	1	0.6	0.6	0.0014	217332.7	HOMO SAPIENS	RHG21_HUMAN Rho GTPase-activating protein 21 
negative	hIP106-1	[198]		Q8IUR7	1	1.8	0.59	0.0018	75510	HOMO SAPIENS	ARMC8_HUMAN Armadillo repeat-containing protein 8 
negative	hIP106-1	[199]		Q9Y5B9	1	1.1	0.58	0.0039	119914.8	HOMO SAPIENS	SP16H_HUMAN FACT complex subunit SPT16 
negative	hIP106-1	[200]		decoy	1	4.6	0.48	0.0084	39838.2	HOMO SAPIENS	CABP1_HUMAN Calcium-binding protein 1 
negative	hIP106-1	[201]		P57723	1	3.5	0.47	0.0042	41482.1	HOMO SAPIENS	PCBP4_HUMAN Poly(rC)-binding protein 4 
negative	hIP106-1	[202]		P27635	1	4.2	0.37	0.0079	24604.1	HOMO SAPIENS	RL10_HUMAN 60S ribosomal protein L10 
negative	hIP106-1	[202-1]	0	Q96L21	1	4.2	0.37	0.0079	24519	HOMO SAPIENS	RL10L_HUMAN 60S ribosomal protein L10-like 
negative	hIP106-1	[203]		O43390	2	3.3	0.32	0.0021	70943.6	HOMO SAPIENS	HNRPR_HUMAN Heterogeneous nuclear ribonucleoprotein R 
negative	hIP106-1	[204]		decoy	1	2.6	0.32	0.0086	116658.1	HOMO SAPIENS	COSA1_HUMAN Collagen alpha-1(XXVIII) chain 
negative	hIP106-1	[205]		decoy	1	0.9	0.32	0.0082	157752.7	HOMO SAPIENS	COGA1_HUMAN Collagen alpha-1(XVI) chain 
negative	hIP106-1	[206]		Q08462	1	1.4	0.31	0.0083	123604.5	HOMO SAPIENS	ADCY2_HUMAN Adenylate cyclase type 2 
negative	hIP106-1	[207]		Q9Y230	1	2.4	0.28	0.0057	51157	HOMO SAPIENS	RUVB2_HUMAN RuvB-like 2 
negative	hIP106-1	[208]		Q99873	1	3	0.26	0.0024	41515.9	HOMO SAPIENS	ANM1_HUMAN Protein arginine N-methyltransferase 1 
negative	hIP106-1	[209]		decoy	1	0.7	0.25	0.0062	171230.7	HOMO SAPIENS	TUT7_HUMAN Terminal uridylyltransferase 7 
negative	hIP106-1	[210]		decoy	1	1.8	0.21	0.0037	91297.3	HOMO SAPIENS	M4K1_HUMAN Mitogen-activated protein kinase kinase kinase kinase 1 
negative	hIP106-1	[211]		Q7RTV0	1	7.3	0.12	0.0098	12405.6	HOMO SAPIENS	PHF5A_HUMAN PHD finger-like domain-containing protein 5A 
negative	hIP106-1	[212]		decoy	1	1.3	0.11	0.0072	61991.7	HOMO SAPIENS	CPNE6_HUMAN Copine-6 
negative	hIP106-1	[213]		O00232	1	2.9	0.07	0.0075	52904.9	HOMO SAPIENS	PSD12_HUMAN 26S proteasome non-ATPase regulatory subunit 12 
negative	hIP106-1	[214]		Q9NP73	1	1.6	0.04	0.007	126057.3	HOMO SAPIENS	ALG13_HUMAN UDP-N-acetylglucosamine transferase subunit ALG13 homolog 
negative	hIP107-1	[1]		O14744	37	59	5.59	3e-09	72684.5	HOMO SAPIENS	ANM5_HUMAN Protein arginine N-methyltransferase 5 
negative	hIP107-1	[2]		Q9P2R3	32	38.3	6.07	1.5e-08	128400.4	HOMO SAPIENS	ANFY1_HUMAN Ankyrin repeat and FYVE domain-containing protein 1 
negative	hIP107-1	[3]		P21333	34	22.3	5.17	8.9e-09	280741.3	HOMO SAPIENS	FLNA_HUMAN Filamin-A 
negative	hIP107-1	[3-1]	1	O75369	3	1.3	2.98	4.2e-05	278166.3	HOMO SAPIENS	FLNB_HUMAN Filamin-B 
negative	hIP107-1	[3-2]	0	Q14315	1	0.4	2.98	4.2e-05	291024.6	HOMO SAPIENS	FLNC_HUMAN Filamin-C 
negative	hIP107-1	[4]		P23588	28	54	6.04	4.6e-10	69151.7	HOMO SAPIENS	IF4B_HUMAN Eukaryotic translation initiation factor 4B 
negative	hIP107-1	[5]		O75688	32	73.3	4.93	2.3e-08	52643.1	HOMO SAPIENS	PPM1B_HUMAN Protein phosphatase 1B 
negative	hIP107-1	[5-1]	6	P35813	11	32.2	3.72	1.9e-06	42448.1	HOMO SAPIENS	PPM1A_HUMAN Protein phosphatase 1A 
negative	hIP107-1	[6]		P98175	28	36.2	4.73	4.8e-08	103533.4	HOMO SAPIENS	RBM10_HUMAN RNA-binding protein 10 
negative	hIP107-1	[7]		Q9BQA1	17	67.3	7.01	7e-11	36724.7	HOMO SAPIENS	MEP50_HUMAN Methylosome protein 50 
negative	hIP107-1	[8]		Q15393	24	28.8	4.95	2.5e-08	135578.5	HOMO SAPIENS	SF3B3_HUMAN Splicing factor 3B subunit 3 
negative	hIP107-1	[9]		P07437	24	68.9	5.36	6e-09	49671.3	HOMO SAPIENS	TBB5_HUMAN Tubulin beta chain 
negative	hIP107-1	[9-1]	5	P68371	22	68.5	3.81	1.5e-06	49831.5	HOMO SAPIENS	TBB4B_HUMAN Tubulin beta-4B chain 
negative	hIP107-1	[9-2]	2	Q13885	18	50.6	4.64	4.5e-08	49907.4	HOMO SAPIENS	TBB2A_HUMAN Tubulin beta-2A chain 
negative	hIP107-1	[9-3]	2	Q9BVA1	18	50.6	4.64	4.5e-08	49953.5	HOMO SAPIENS	TBB2B_HUMAN Tubulin beta-2B chain 
negative	hIP107-1	[9-4]	4	P04350	18	57.2	3.81	1.5e-06	49586.2	HOMO SAPIENS	TBB4A_HUMAN Tubulin beta-4A chain 
negative	hIP107-1	[9-5]	1	Q13509	12	27.3	4.64	4.5e-08	50433.2	HOMO SAPIENS	TBB3_HUMAN Tubulin beta-3 chain 
negative	hIP107-1	[9-6]	1	Q3ZCM7	7	19.8	3	5e-06	49776.5	HOMO SAPIENS	TBB8_HUMAN Tubulin beta-8 chain 
negative	hIP107-1	[9-7]	0	A6NNZ2	6	16.4	3	5e-06	49573.1	HOMO SAPIENS	TBB8B_HUMAN Tubulin beta-8 chain B 
negative	hIP107-1	[9-8]	1	Q9BUF5	6	14.3	1.97	5.9e-05	49857.6	HOMO SAPIENS	TBB6_HUMAN Tubulin beta-6 chain 
negative	hIP107-1	[9-9]	0	A6NKZ8	4	8.6	1.01	0.0015	41775.5	HOMO SAPIENS	YI016_HUMAN Putative tubulin beta chain-like protein ENSP00000290377 
negative	hIP107-1	[9-10]	0	Q9H4B7	2	4	0.73	0.0077	50327.4	HOMO SAPIENS	TBB1_HUMAN Tubulin beta-1 chain 
negative	hIP107-1	[10]		P63261	19	58.4	6.74	1.7e-11	41793.2	HOMO SAPIENS	ACTG_HUMAN Actin, cytoplasmic 2 
negative	hIP107-1	[10-1]	0	P60709	18	58.4	6.46	3.9e-11	41737.1	HOMO SAPIENS	ACTB_HUMAN Actin, cytoplasmic 1 
negative	hIP107-1	[10-2]	1	P62736	8	22.3	4.19	1.3e-07	42009.4	HOMO SAPIENS	ACTA_HUMAN Actin, aortic smooth muscle 
negative	hIP107-1	[10-3]	1	P63267	8	22.3	4.19	1.3e-07	41877.3	HOMO SAPIENS	ACTH_HUMAN Actin, gamma-enteric smooth muscle 
negative	hIP107-1	[10-4]	1	P68032	8	22.3	4.19	1.3e-07	42019.4	HOMO SAPIENS	ACTC_HUMAN Actin, alpha cardiac muscle 1 
negative	hIP107-1	[10-5]	1	P68133	8	22.3	4.19	1.3e-07	42051.4	HOMO SAPIENS	ACTS_HUMAN Actin, alpha skeletal muscle 
negative	hIP107-1	[10-6]	0	Q6S8J3	3	4.6	5.75	1.7e-09	121364.6	HOMO SAPIENS	POTEE_HUMAN POTE ankyrin domain family member E 
negative	hIP107-1	[10-7]	2	Q562R1	5	19.9	2.84	4.6e-06	42003.6	HOMO SAPIENS	ACTBL_HUMAN Beta-actin-like protein 2 
negative	hIP107-1	[10-8]	0	A5A3E0	2	2.4	2.84	4.6e-06	121445.7	HOMO SAPIENS	POTEF_HUMAN POTE ankyrin domain family member F 
negative	hIP107-1	[10-9]	0	Q9BYX7	1	4.3	2.84	4.6e-06	42016.6	HOMO SAPIENS	ACTBM_HUMAN Putative beta-actin-like protein 3 
negative	hIP107-1	[10-10]	0	P0CG38	1	0.9	1.77	0.00079	121283.5	HOMO SAPIENS	POTEI_HUMAN POTE ankyrin domain family member I 
negative	hIP107-1	[10-11]	0	P0CG39	1	1	1.77	0.00079	117391	HOMO SAPIENS	POTEJ_HUMAN POTE ankyrin domain family member J 
negative	hIP107-1	[11]		Q01804	26	30.5	4.64	1.8e-08	123917.4	HOMO SAPIENS	OTUD4_HUMAN OTU domain-containing protein 4 
negative	hIP107-1	[11-1]	0	Q7RTX8	6	14.7	4.64	1.8e-08	49737.2	HOMO SAPIENS	HIN1L_HUMAN Putative HIN1-like protein 
negative	hIP107-1	[12]		P04264	21	38	4.73	5.9e-08	66039.2	HOMO SAPIENS	K2C1_HUMAN Keratin, type II cytoskeletal 1 
negative	hIP107-1	[12-1]	17	P35908	18	37.9	4.81	5.2e-09	65433.4	HOMO SAPIENS	K22E_HUMAN Keratin, type II cytoskeletal 2 epidermal 
negative	hIP107-1	[12-2, 90-2]	1	P04259	6	14	2.35	9.3e-05	60067.4	HOMO SAPIENS	K2C6B_HUMAN Keratin, type II cytoskeletal 6B 
negative	hIP107-1	[12-3]	0	Q7Z794	1	2.1	3.89	1.4e-06	61901.9	HOMO SAPIENS	K2C1B_HUMAN Keratin, type II cytoskeletal 1b 
negative	hIP107-1	[12-4, 90-8]	1	P19013	2	3.7	1.03	0.0046	57285.7	HOMO SAPIENS	K2C4_HUMAN Keratin, type II cytoskeletal 4 
negative	hIP107-1	[13]		P78371	14	40	6.22	6.6e-09	57488.7	HOMO SAPIENS	TCPB_HUMAN T-complex protein 1 subunit beta 
negative	hIP107-1	[14]		Q15208	18	46.9	5.1	1.5e-08	54190.7	HOMO SAPIENS	STK38_HUMAN Serine/threonine-protein kinase 38 
negative	hIP107-1	[14-1]	12	Q9Y2H1	14	39.4	3.97	1.2e-06	54003.3	HOMO SAPIENS	ST38L_HUMAN Serine/threonine-protein kinase 38-like 
negative	hIP107-1	[15]		P08107	18	39.5	5.04	2e-08	70052.8	HOMO SAPIENS	HSP71_HUMAN Heat shock 70 kDa protein 1A/1B 
negative	hIP107-1	[15-1]	18	P11142	21	37.2	4.36	4e-08	70898.7	HOMO SAPIENS	HSP7C_HUMAN Heat shock cognate 71 kDa protein 
negative	hIP107-1	[15-2]	1	P34931	11	24.6	5.04	2e-08	70375.6	HOMO SAPIENS	HS71L_HUMAN Heat shock 70 kDa protein 1-like 
negative	hIP107-1	[15-3]	6	P11021	7	14.7	4.87	4e-08	72333.5	HOMO SAPIENS	GRP78_HUMAN 78 kDa glucose-regulated protein 
negative	hIP107-1	[15-4]	4	P54652	7	12.1	4.36	4e-08	70021.5	HOMO SAPIENS	HSP72_HUMAN Heat shock-related 70 kDa protein 2 
negative	hIP107-1	[15-5]	0	P17066	4	7.6	4.66	2e-08	71028.7	HOMO SAPIENS	HSP76_HUMAN Heat shock 70 kDa protein 6 
negative	hIP107-1	[15-6]	0	P48741	3	10.9	4.66	2e-08	40244.8	HOMO SAPIENS	HSP77_HUMAN Putative heat shock 70 kDa protein 7 
negative	hIP107-1	[16]		Q9BUA3	16	60.4	5.17	2.3e-08	41037.1	HOMO SAPIENS	CK084_HUMAN Uncharacterized protein C11orf84 
negative	hIP107-1	[17]		O75533	17	23.6	5.08	1e-07	145831.6	HOMO SAPIENS	SF3B1_HUMAN Splicing factor 3B subunit 1 
negative	hIP107-1	[18]		Q15750	15	52.4	5.52	1.3e-09	54644.6	HOMO SAPIENS	TAB1_HUMAN TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 
negative	hIP107-1	[19]		Q8WWY3	16	36.7	4.84	3.4e-08	55456.5	HOMO SAPIENS	PRP31_HUMAN U4/U6 small nuclear ribonucleoprotein Prp31 
negative	hIP107-1	[20]		P13645	17	39.9	5.12	6.8e-09	58827.5	HOMO SAPIENS	K1C10_HUMAN Keratin, type I cytoskeletal 10 
negative	hIP107-1	[20-1]	2	P08779	5	13.3	1.61	0.00037	51268.3	HOMO SAPIENS	K1C16_HUMAN Keratin, type I cytoskeletal 16 
negative	hIP107-1	[20-2]	0	P02533	3	5.3	1.61	0.00037	51561.9	HOMO SAPIENS	K1C14_HUMAN Keratin, type I cytoskeletal 14 
negative	hIP107-1	[20-3]	0	Q7Z3Y7	2	3.4	1.61	0.00037	50567.8	HOMO SAPIENS	K1C28_HUMAN Keratin, type I cytoskeletal 28 
negative	hIP107-1	[20-4]	1	P13646	3	6.8	0.79	0.0082	49588.6	HOMO SAPIENS	K1C13_HUMAN Keratin, type I cytoskeletal 13 
negative	hIP107-1	[20-5]	0	Q7Z3Y8	1	2	1.61	0.00037	49822.8	HOMO SAPIENS	K1C27_HUMAN Keratin, type I cytoskeletal 27 
negative	hIP107-1	[20-6]	0	Q7Z3Y9	1	1.9	1.61	0.00037	51911.1	HOMO SAPIENS	K1C26_HUMAN Keratin, type I cytoskeletal 26 
negative	hIP107-1	[20-7]	0	Q7Z3Z0	1	2	1.61	0.00037	49318.3	HOMO SAPIENS	K1C25_HUMAN Keratin, type I cytoskeletal 25 
negative	hIP107-1	[20-8]	0	Q2M2I5	2	3.4	0.79	0.0082	55087.9	HOMO SAPIENS	K1C24_HUMAN Keratin, type I cytoskeletal 24 
negative	hIP107-1	[21]		P68363	16	47.7	4.68	5.3e-08	50152.1	HOMO SAPIENS	TBA1B_HUMAN Tubulin alpha-1B chain 
negative	hIP107-1	[21-1]	1	Q71U36	15	44.8	4.68	5.3e-08	50136.1	HOMO SAPIENS	TBA1A_HUMAN Tubulin alpha-1A chain 
negative	hIP107-1	[21-2]	1	Q9BQE3	14	41.2	4.68	5.3e-08	49895.8	HOMO SAPIENS	TBA1C_HUMAN Tubulin alpha-1C chain 
negative	hIP107-1	[21-3]	0	P68366	12	35.9	4.48	7.7e-08	49924.9	HOMO SAPIENS	TBA4A_HUMAN Tubulin alpha-4A chain 
negative	hIP107-1	[21-4]	1	Q13748	12	37.6	4.19	5.3e-08	49960	HOMO SAPIENS	TBA3C_HUMAN Tubulin alpha-3C/D chain 
negative	hIP107-1	[21-5]	1	Q9NY65	8	23.6	4.48	7.7e-08	50094	HOMO SAPIENS	TBA8_HUMAN Tubulin alpha-8 chain 
negative	hIP107-1	[21-6]	1	Q6PEY2	8	31.1	4.19	5.3e-08	49859	HOMO SAPIENS	TBA3E_HUMAN Tubulin alpha-3E chain 
negative	hIP107-1	[21-7]	0	Q9H853	1	5.8	4.48	7.7e-08	27551.5	HOMO SAPIENS	TBA4B_HUMAN Putative tubulin-like protein alpha-4B 
negative	hIP107-1	[21-8]	0	A6NHL2	2	4	1.52	0.00012	49909.2	HOMO SAPIENS	TBAL3_HUMAN Tubulin alpha chain-like 3 
negative	hIP107-1	[22]		P54105	13	66.7	5.9	9.2e-11	26215.5	HOMO SAPIENS	ICLN_HUMAN Methylosome subunit pICln 
negative	hIP107-1	[23]		P38646	11	25	6.02	2.6e-08	73681.1	HOMO SAPIENS	GRP75_HUMAN Stress-70 protein, mitochondrial 
negative	hIP107-1	[24]		P50991	15	44.5	4.6	1.5e-07	57924.8	HOMO SAPIENS	TCPD_HUMAN T-complex protein 1 subunit delta 
negative	hIP107-1	[25]		Q00610	16	14.3	4.11	4.1e-07	191616.3	HOMO SAPIENS	CLH1_HUMAN Clathrin heavy chain 1 
negative	hIP107-1	[25-1]	0	P53675	2	1.3	3.47	1.9e-05	187031.6	HOMO SAPIENS	CLH2_HUMAN Clathrin heavy chain 2 
negative	hIP107-1	[26]		P55884	14	31.2	5.27	7.7e-09	92482.4	HOMO SAPIENS	EIF3B_HUMAN Eukaryotic translation initiation factor 3 subunit B 
negative	hIP107-1	[27]		Q15029	13	24.7	5.06	1.9e-08	109436.7	HOMO SAPIENS	U5S1_HUMAN 116 kDa U5 small nuclear ribonucleoprotein component 
negative	hIP107-1	[28]		P49368	15	38.7	5.07	5.5e-09	60534.5	HOMO SAPIENS	TCPG_HUMAN T-complex protein 1 subunit gamma 
negative	hIP107-1	[29]		P55072	12	23.6	4.81	9.7e-08	89322.6	HOMO SAPIENS	TERA_HUMAN Transitional endoplasmic reticulum ATPase 
negative	hIP107-1	[30]		P48643	13	34.6	4.87	8.2e-08	59671.6	HOMO SAPIENS	TCPE_HUMAN T-complex protein 1 subunit epsilon 
negative	hIP107-1	[31]		Q9P1Y5	16	23.3	3.83	8.2e-07	134750.8	HOMO SAPIENS	CAMP3_HUMAN Calmodulin-regulated spectrin-associated protein 3 
negative	hIP107-1	[32]		P31943	9	30.3	5.85	3.3e-08	49229.9	HOMO SAPIENS	HNRH1_HUMAN Heterogeneous nuclear ribonucleoprotein H 
negative	hIP107-1	[32-1]	0	P55795	3	9.6	5.85	3.3e-08	49264	HOMO SAPIENS	HNRH2_HUMAN Heterogeneous nuclear ribonucleoprotein H2 
negative	hIP107-1	[32-2]	0	P52597	2	6.5	3.8	9.3e-07	45672.3	HOMO SAPIENS	HNRPF_HUMAN Heterogeneous nuclear ribonucleoprotein F 
negative	hIP107-1	[33]		P50990	13	33.6	5.2	6.2e-10	59621.1	HOMO SAPIENS	TCPQ_HUMAN T-complex protein 1 subunit theta 
negative	hIP107-1	[34]		O75643	12	9.8	4.07	9.4e-07	244509.8	HOMO SAPIENS	U520_HUMAN U5 small nuclear ribonucleoprotein 200 kDa helicase 
