gene_id1	gene_id2	complex_id	complex_name
4704	4712	2905	Respiratory chain complex I (holoenzyme), mitochondrial
4704	4713	178	Respiratory chain complex I (holoenzyme), mitochondrial
4704	4714	178	Respiratory chain complex I (holoenzyme), mitochondrial
4704	4714	2948	Respiratory chain complex I (incomplete intermediate), mitochondrial
4704	4715	178	Respiratory chain complex I (holoenzyme), mitochondrial
4704	4716	178	Respiratory chain complex I (holoenzyme), mitochondrial
4704	4717	178	Respiratory chain complex I (holoenzyme), mitochondrial
4704	4717	2919	Respiratory chain complex I (gamma subunit) mitochondrial
4704	4718	178	Respiratory chain complex I (holoenzyme), mitochondrial
4704	4719	178	Respiratory chain complex I (holoenzyme), mitochondrial
4704	4719	2948	Respiratory chain complex I (incomplete intermediate), mitochondrial
4704	4720	178	Respiratory chain complex I (holoenzyme), mitochondrial
4704	4720	2898	Respiratory chain complex I (intermediate I/200kD and III/250kD), mitochondrial
4704	4720	2901	Respiratory chain complex I (intermediate IV/310kD), mitochondrial
4704	4720	2903	Respiratory chain complex I (intermediate V/380kD and VI/480kD), mitochondrial
4704	4720	2904	Respiratory chain complex I (intermediate VII/650kD), mitochondrial
4704	4720	2905	Respiratory chain complex I (holoenzyme), mitochondrial
4704	4720	2948	Respiratory chain complex I (incomplete intermediate), mitochondrial
4704	4722	178	Respiratory chain complex I (holoenzyme), mitochondrial
4704	4722	2884	Respiratory chain complex I (early intermediate NDUFAF1 assembly), mitochondrial
4704	4722	2898	Respiratory chain complex I (intermediate I/200kD and III/250kD), mitochondrial
4704	4722	2901	Respiratory chain complex I (intermediate IV/310kD), mitochondrial
4704	4722	2903	Respiratory chain complex I (intermediate V/380kD and VI/480kD), mitochondrial
4704	4722	2904	Respiratory chain complex I (intermediate VII/650kD), mitochondrial
4704	4722	2905	Respiratory chain complex I (holoenzyme), mitochondrial
4704	4723	178	Respiratory chain complex I (holoenzyme), mitochondrial
4704	4723	2948	Respiratory chain complex I (incomplete intermediate), mitochondrial
4704	4724	178	Respiratory chain complex I (holoenzyme), mitochondrial
4704	4724	2904	Respiratory chain complex I (intermediate VII/650kD), mitochondrial
4704	4724	2905	Respiratory chain complex I (holoenzyme), mitochondrial
4704	4724	2948	Respiratory chain complex I (incomplete intermediate), mitochondrial
4704	4725	178	Respiratory chain complex I (holoenzyme), mitochondrial
4704	4725	2904	Respiratory chain complex I (intermediate VII/650kD), mitochondrial
4704	4725	2905	Respiratory chain complex I (holoenzyme), mitochondrial
4704	4725	2919	Respiratory chain complex I (gamma subunit) mitochondrial
4704	4726	178	Respiratory chain complex I (holoenzyme), mitochondrial
4704	4726	2948	Respiratory chain complex I (incomplete intermediate), mitochondrial
4704	4728	178	Respiratory chain complex I (holoenzyme), mitochondrial
4704	4729	178	Respiratory chain complex I (holoenzyme), mitochondrial
4704	4729	2904	Respiratory chain complex I (intermediate VII/650kD), mitochondrial
4704	4729	2905	Respiratory chain complex I (holoenzyme), mitochondrial
4704	4729	2948	Respiratory chain complex I (incomplete intermediate), mitochondrial
4704	4731	178	Respiratory chain complex I (holoenzyme), mitochondrial
4704	4731	2948	Respiratory chain complex I (incomplete intermediate), mitochondrial
4704	51079	178	Respiratory chain complex I (holoenzyme), mitochondrial
4704	51103	2884	Respiratory chain complex I (early intermediate NDUFAF1 assembly), mitochondrial
4704	54539	178	Respiratory chain complex I (holoenzyme), mitochondrial
4704	55967	178	Respiratory chain complex I (holoenzyme), mitochondrial
4705	4706	178	Respiratory chain complex I (holoenzyme), mitochondrial
4705	4707	178	Respiratory chain complex I (holoenzyme), mitochondrial
4705	4708	178	Respiratory chain complex I (holoenzyme), mitochondrial
4705	4709	178	Respiratory chain complex I (holoenzyme), mitochondrial
4705	4710	178	Respiratory chain complex I (holoenzyme), mitochondrial
4705	4711	178	Respiratory chain complex I (holoenzyme), mitochondrial
4705	4712	178	Respiratory chain complex I (holoenzyme), mitochondrial
4705	4713	178	Respiratory chain complex I (holoenzyme), mitochondrial
4705	4714	178	Respiratory chain complex I (holoenzyme), mitochondrial
4705	4714	2948	Respiratory chain complex I (incomplete intermediate), mitochondrial
4705	4715	178	Respiratory chain complex I (holoenzyme), mitochondrial
4705	4716	178	Respiratory chain complex I (holoenzyme), mitochondrial
4705	4717	178	Respiratory chain complex I (holoenzyme), mitochondrial
4705	4717	2919	Respiratory chain complex I (gamma subunit) mitochondrial
4705	4718	178	Respiratory chain complex I (holoenzyme), mitochondrial
4705	4719	178	Respiratory chain complex I (holoenzyme), mitochondrial
4705	4719	2948	Respiratory chain complex I (incomplete intermediate), mitochondrial
4705	4720	178	Respiratory chain complex I (holoenzyme), mitochondrial
4705	4720	2948	Respiratory chain complex I (incomplete intermediate), mitochondrial
4705	4722	178	Respiratory chain complex I (holoenzyme), mitochondrial
4705	4723	178	Respiratory chain complex I (holoenzyme), mitochondrial
4705	4723	2948	Respiratory chain complex I (incomplete intermediate), mitochondrial
4705	4724	178	Respiratory chain complex I (holoenzyme), mitochondrial
4705	4724	2948	Respiratory chain complex I (incomplete intermediate), mitochondrial
4705	4725	178	Respiratory chain complex I (holoenzyme), mitochondrial
4705	4725	2919	Respiratory chain complex I (gamma subunit) mitochondrial
4705	4726	178	Respiratory chain complex I (holoenzyme), mitochondrial
4705	4726	2948	Respiratory chain complex I (incomplete intermediate), mitochondrial
4705	4728	178	Respiratory chain complex I (holoenzyme), mitochondrial
4705	4729	178	Respiratory chain complex I (holoenzyme), mitochondrial
4705	4729	2948	Respiratory chain complex I (incomplete intermediate), mitochondrial
4705	4731	178	Respiratory chain complex I (holoenzyme), mitochondrial
4705	4731	2948	Respiratory chain complex I (incomplete intermediate), mitochondrial
4705	51079	178	Respiratory chain complex I (holoenzyme), mitochondrial
4705	54539	178	Respiratory chain complex I (holoenzyme), mitochondrial
4705	55967	178	Respiratory chain complex I (holoenzyme), mitochondrial
4706	4707	178	Respiratory chain complex I (holoenzyme), mitochondrial
4706	4707	2914	Respiratory chain complex I (beta subunit) mitochondrial
4706	4708	178	Respiratory chain complex I (holoenzyme), mitochondrial
4706	4708	2914	Respiratory chain complex I (beta subunit) mitochondrial
4706	4709	178	Respiratory chain complex I (holoenzyme), mitochondrial
4706	4709	2914	Respiratory chain complex I (beta subunit) mitochondrial
4706	4710	178	Respiratory chain complex I (holoenzyme), mitochondrial
4706	4710	2914	Respiratory chain complex I (beta subunit) mitochondrial
4706	4711	178	Respiratory chain complex I (holoenzyme), mitochondrial
4706	4711	2914	Respiratory chain complex I (beta subunit) mitochondrial
4706	4712	178	Respiratory chain complex I (holoenzyme), mitochondrial
4706	4712	2914	Respiratory chain complex I (beta subunit) mitochondrial
4706	4713	178	Respiratory chain complex I (holoenzyme), mitochondrial
4706	4713	2914	Respiratory chain complex I (beta subunit) mitochondrial
4706	4714	178	Respiratory chain complex I (holoenzyme), mitochondrial
4706	4714	2914	Respiratory chain complex I (beta subunit) mitochondrial
4706	4715	178	Respiratory chain complex I (holoenzyme), mitochondrial
4706	4715	2914	Respiratory chain complex I (beta subunit) mitochondrial
4706	4716	178	Respiratory chain complex I (holoenzyme), mitochondrial
4706	4716	2914	Respiratory chain complex I (beta subunit) mitochondrial
4706	4717	178	Respiratory chain complex I (holoenzyme), mitochondrial
4706	4718	178	Respiratory chain complex I (holoenzyme), mitochondrial
4706	4718	2914	Respiratory chain complex I (beta subunit) mitochondrial
4706	4719	178	Respiratory chain complex I (holoenzyme), mitochondrial
4706	4720	178	Respiratory chain complex I (holoenzyme), mitochondrial
4706	4722	178	Respiratory chain complex I (holoenzyme), mitochondrial
4706	4723	178	Respiratory chain complex I (holoenzyme), mitochondrial
4706	4724	178	Respiratory chain complex I (holoenzyme), mitochondrial
4706	4725	178	Respiratory chain complex I (holoenzyme), mitochondrial
4706	4726	178	Respiratory chain complex I (holoenzyme), mitochondrial
4706	4728	178	Respiratory chain complex I (holoenzyme), mitochondrial
4706	4729	178	Respiratory chain complex I (holoenzyme), mitochondrial
4706	4731	178	Respiratory chain complex I (holoenzyme), mitochondrial
4706	51079	178	Respiratory chain complex I (holoenzyme), mitochondrial
4706	54539	178	Respiratory chain complex I (holoenzyme), mitochondrial
4706	54539	2914	Respiratory chain complex I (beta subunit) mitochondrial
4706	55967	178	Respiratory chain complex I (holoenzyme), mitochondrial
4707	4708	178	Respiratory chain complex I (holoenzyme), mitochondrial
4707	4708	2914	Respiratory chain complex I (beta subunit) mitochondrial
4707	4709	178	Respiratory chain complex I (holoenzyme), mitochondrial
4707	4709	2914	Respiratory chain complex I (beta subunit) mitochondrial
4707	4710	178	Respiratory chain complex I (holoenzyme), mitochondrial
4707	4710	2914	Respiratory chain complex I (beta subunit) mitochondrial
4707	4711	178	Respiratory chain complex I (holoenzyme), mitochondrial
4707	4711	2914	Respiratory chain complex I (beta subunit) mitochondrial
4707	4712	178	Respiratory chain complex I (holoenzyme), mitochondrial
4707	4712	2914	Respiratory chain complex I (beta subunit) mitochondrial
4707	4713	178	Respiratory chain complex I (holoenzyme), mitochondrial
4707	4713	2914	Respiratory chain complex I (beta subunit) mitochondrial
4707	4714	178	Respiratory chain complex I (holoenzyme), mitochondrial
4707	4714	2914	Respiratory chain complex I (beta subunit) mitochondrial
4707	4715	178	Respiratory chain complex I (holoenzyme), mitochondrial
4707	4715	2914	Respiratory chain complex I (beta subunit) mitochondrial
4707	4716	178	Respiratory chain complex I (holoenzyme), mitochondrial
4707	4716	2914	Respiratory chain complex I (beta subunit) mitochondrial
4707	4717	178	Respiratory chain complex I (holoenzyme), mitochondrial
4707	4718	178	Respiratory chain complex I (holoenzyme), mitochondrial
4707	4718	2914	Respiratory chain complex I (beta subunit) mitochondrial
4707	4719	178	Respiratory chain complex I (holoenzyme), mitochondrial
4707	4720	178	Respiratory chain complex I (holoenzyme), mitochondrial
4707	4722	178	Respiratory chain complex I (holoenzyme), mitochondrial
4707	4723	178	Respiratory chain complex I (holoenzyme), mitochondrial
4707	4724	178	Respiratory chain complex I (holoenzyme), mitochondrial
4707	4725	178	Respiratory chain complex I (holoenzyme), mitochondrial
4707	4726	178	Respiratory chain complex I (holoenzyme), mitochondrial
4707	4728	178	Respiratory chain complex I (holoenzyme), mitochondrial
4707	4729	178	Respiratory chain complex I (holoenzyme), mitochondrial
4707	4731	178	Respiratory chain complex I (holoenzyme), mitochondrial
4707	51079	178	Respiratory chain complex I (holoenzyme), mitochondrial
4707	54539	178	Respiratory chain complex I (holoenzyme), mitochondrial
4707	54539	2914	Respiratory chain complex I (beta subunit) mitochondrial
4707	55967	178	Respiratory chain complex I (holoenzyme), mitochondrial
4708	4709	178	Respiratory chain complex I (holoenzyme), mitochondrial
4708	4709	2914	Respiratory chain complex I (beta subunit) mitochondrial
4708	4710	178	Respiratory chain complex I (holoenzyme), mitochondrial
4708	4710	2914	Respiratory chain complex I (beta subunit) mitochondrial
4708	4711	178	Respiratory chain complex I (holoenzyme), mitochondrial
4708	4711	2914	Respiratory chain complex I (beta subunit) mitochondrial
4708	4712	178	Respiratory chain complex I (holoenzyme), mitochondrial
4708	4712	2914	Respiratory chain complex I (beta subunit) mitochondrial
4708	4713	178	Respiratory chain complex I (holoenzyme), mitochondrial
4708	4713	2914	Respiratory chain complex I (beta subunit) mitochondrial
4708	4714	178	Respiratory chain complex I (holoenzyme), mitochondrial
4708	4714	2914	Respiratory chain complex I (beta subunit) mitochondrial
4708	4715	178	Respiratory chain complex I (holoenzyme), mitochondrial
4708	4715	2914	Respiratory chain complex I (beta subunit) mitochondrial
4708	4716	178	Respiratory chain complex I (holoenzyme), mitochondrial
4708	4716	2914	Respiratory chain complex I (beta subunit) mitochondrial
4708	4717	178	Respiratory chain complex I (holoenzyme), mitochondrial
4708	4718	178	Respiratory chain complex I (holoenzyme), mitochondrial
4708	4718	2914	Respiratory chain complex I (beta subunit) mitochondrial
4708	4719	178	Respiratory chain complex I (holoenzyme), mitochondrial
4708	4720	178	Respiratory chain complex I (holoenzyme), mitochondrial
4708	4722	178	Respiratory chain complex I (holoenzyme), mitochondrial
4708	4723	178	Respiratory chain complex I (holoenzyme), mitochondrial
4708	4724	178	Respiratory chain complex I (holoenzyme), mitochondrial
4708	4725	178	Respiratory chain complex I (holoenzyme), mitochondrial
4708	4726	178	Respiratory chain complex I (holoenzyme), mitochondrial
4708	4728	178	Respiratory chain complex I (holoenzyme), mitochondrial
4708	4729	178	Respiratory chain complex I (holoenzyme), mitochondrial
4708	4731	178	Respiratory chain complex I (holoenzyme), mitochondrial
4708	51079	178	Respiratory chain complex I (holoenzyme), mitochondrial
4708	54539	178	Respiratory chain complex I (holoenzyme), mitochondrial
4708	54539	2914	Respiratory chain complex I (beta subunit) mitochondrial
4708	55967	178	Respiratory chain complex I (holoenzyme), mitochondrial
4709	4710	178	Respiratory chain complex I (holoenzyme), mitochondrial
4709	4710	2914	Respiratory chain complex I (beta subunit) mitochondrial
4709	4711	178	Respiratory chain complex I (holoenzyme), mitochondrial
4709	4711	2914	Respiratory chain complex I (beta subunit) mitochondrial
4709	4712	178	Respiratory chain complex I (holoenzyme), mitochondrial
4709	4712	2914	Respiratory chain complex I (beta subunit) mitochondrial
4709	4713	178	Respiratory chain complex I (holoenzyme), mitochondrial
4709	4713	2914	Respiratory chain complex I (beta subunit) mitochondrial
4709	4714	178	Respiratory chain complex I (holoenzyme), mitochondrial
4709	4714	2914	Respiratory chain complex I (beta subunit) mitochondrial
4709	4715	178	Respiratory chain complex I (holoenzyme), mitochondrial
4709	4715	2914	Respiratory chain complex I (beta subunit) mitochondrial
4709	4716	178	Respiratory chain complex I (holoenzyme), mitochondrial
4709	4716	2914	Respiratory chain complex I (beta subunit) mitochondrial
4709	4717	178	Respiratory chain complex I (holoenzyme), mitochondrial
4709	4718	178	Respiratory chain complex I (holoenzyme), mitochondrial
4709	4718	2914	Respiratory chain complex I (beta subunit) mitochondrial
4709	4719	178	Respiratory chain complex I (holoenzyme), mitochondrial
4709	4720	178	Respiratory chain complex I (holoenzyme), mitochondrial
4709	4722	178	Respiratory chain complex I (holoenzyme), mitochondrial
4709	4723	178	Respiratory chain complex I (holoenzyme), mitochondrial
4709	4724	178	Respiratory chain complex I (holoenzyme), mitochondrial
4709	4725	178	Respiratory chain complex I (holoenzyme), mitochondrial
4709	4726	178	Respiratory chain complex I (holoenzyme), mitochondrial
4709	4728	178	Respiratory chain complex I (holoenzyme), mitochondrial
4709	4729	178	Respiratory chain complex I (holoenzyme), mitochondrial
4709	4731	178	Respiratory chain complex I (holoenzyme), mitochondrial
4709	51079	178	Respiratory chain complex I (holoenzyme), mitochondrial
